非洲	Afrika
Kông-tûng-khî (Nèn-pô-sṳ)	Jiangdong
Hâ-sàng-khî	Xiacheng
Kiúng-shú-khî	Gongshu
Yì-hông-khî	Yuhang
Sông-sàng-khî	Shangcheng (Hangzhou)
Lo̍k-ngia̍p-yen	Leye (Bose)
Sân-sî Sṳ-sa	Sơn Tây
Chûng-koet Ngò-lò-sṳ̂-tshu̍k	Russische Minderheit in China
Windsor lâu Maidenhead	Windsor and Maidenhead
Â-ha̍p-sùi-lû-vòng	Ahasveros
Mà-tsông-khî	Mazhang
Ńg-fà-yen	Wuhua (Meizhou)
Súi-hâi-yen	Suixi (Zhanjiang)
Sui-nèn-yen	Suining (Shaoyang)
Tshî-vùn-yen	Xuwen
Fuk-ôn-sṳ	Fu’an
Nàm-àu-yen	Nan’ao
Chîn-sṳ-sṳ	Jinshi (Changde)
Liâm-kông-sṳ	Lianjiang (Zhanjiang)
Mên-tshîn-yen	Minqing
Hâ-sân-khî	Xiashan
Vung-ngièn-yen	Wengyuan
Fa-chiu-sṳ	Huazhou
Kien-eu-sṳ	Jian’ou
Mâ-mî-khî	Mawei
Yún-thai-yen	Yongtai (Fuzhou)
Nèn-hiông-yen	Ningxiang
Liùng-vùn-khî	Longwen
Sṳ-mìn-khî	Siming
Yí-fâ-khî	Yuhua (Changsha)
Ngiên-kông-sṳ	Yuanjiang (Yiyang)
Fi-tûng-yen	Huidong (Huizhou)
Siong-thâm-yen	Xiangtan (Kreis)
Phìn-fò-yen	Pinghe
Thai-nèn-yen	Taining
Kông-tshe̍t-yen	Guangze
Yún-ôn-sṳ	Yong’an
Thí-ngoi Mo̍k-yòng-ha̍p	Extrakorporale Membranoxygenierung
Lìm Tan	Lin Dan
分類:Tet-koet	Kategorie:Deutschland
分類:Yi-thai-li	Kategorie:Italien
分類:Kâ-nâ-thai	Kategorie:Kanada
分類:Sî-pân-ngà	Kategorie:Spanien
分類:Chûng-koet	Kategorie:China
分類:Ngi̍t-pún	Kategorie:Japan
分類:Àu-thai-li-â	Kategorie:Australien
分類:Yin-thu	Kategorie:Indien
分類:Yî-set-lie̍t	Kategorie:Israel
分類:Nàm-fî	Kategorie:Südafrika
Koet-li̍p Thòi-vân Thai-ho̍k Yî-ho̍k-yèn Fu-sat Yî-yèn	National Taiwan University Hospital
Thiên-sái (Hiông-kóng)	The Cullinan
Redcar and Cleveland	Redcar and Cleveland
分類:Yin-thu-nì-sî-â	Kategorie:Indonesien
分類:Pâ-kî-sṳ̂-thán	Kategorie:Pakistan
分類:Pô-làn	Kategorie:Polen
分類:Sîn-kâ-po	Kategorie:Singapur
分類:Hòn-koet	Kategorie:Südkorea
分類:Thai-koet	Kategorie:Thailand
分類:Ye̍t-nàm	Kategorie:Vietnam
分類:Phú-nen-lui	Kategorie:Säugetiere
分類:Tiâu	Kategorie:Vögel
分類:Chhṳ̍t-vu̍t	Kategorie:Pflanzen
分類:Vu̍t-lí-ho̍k	Kategorie:Physik
分類:Chhṳ-yèn Khô-ho̍k	Kategorie:Naturwissenschaft
分類:Sâng-vu̍t-ho̍k	Kategorie:Biologie
分類:Fa-ho̍k	Kategorie:Chemie
分類:Li̍t-sṳ́	Kategorie:Geschichte
分類:Thi-lî	Kategorie:Geographie
分類:Sa-fi	Kategorie:Gesellschaft
分類:Chûng-kau	Kategorie:Religion
分類:Thí-yuk	Kategorie:Sport
分類:Khô-ho̍k	Kategorie:Wissenschaft
分類:Lièn-ha̍p-koet	Kategorie:Vereinte Nationen
分類:Êu-chû Lièn-mèn	Kategorie:Europäische Union
分類:Kien-chuk-vu̍t	Kategorie:Bauwerk
分類:Thûng-sin	Kategorie:Kommunikation
分類:Thi-khiù	Kategorie:Erde
Chhièn-Chhîn	Frühere Qin
Chhièn-Yèn	Frühere Yan
Sî Berkshire	West Berkshire
Hiông-kóng Thiet-lu Yû-han Kûng-sṳ̂	MTR Corporation
Thai-mo-sân	Tai Mo Shan
Heu-Yèn	Spätere Yan
Pet-Liòng	Nördliche Liang
Chhièn-Chhàu	Han-Zhao
Fòng-tshùng	Heuschrecke
Louis Trichardt	Louis Trichardt
Abiego	Abiego
Sî-Chhîn	Westliche Qin
Yî-lien-chióng	Prix Stanislas Julien
Heu-Chhîn	Spätere Qin
Kú Lò-mâ	Römisches Reich
Tsui-heu ke Sṳ́m-phan	Jüngstes Gericht
Greenwich Thai-ho̍k	University of Greenwich
Middelburg, Mpumalanga-sén	Middelburg (Mpumalanga)
Yok-hon-nì-sṳ̂-páu Thai-ho̍k	Universität Johannesburg
Sat-mû-ngí-ki-song	1. Buch Samuel
分類:Chet-ho̍k	Kategorie:Philosophie
分類:Fu̍t-kau	Kategorie:Buddhismus
分類:Kî-tuk-kau	Kategorie:Christentum
分類:Yù-thai-kau	Kategorie:Judentum
Ventersdorp	Ventersdorp
Pet-Yèn	Nördliches Yan-Reich
Ên-tiâu	Adler (Biologie)
Heu-Liòng	Spätere Liang
Heu-Chhàu	Spätere Zhao
Hò-sṳ̂n	Milliliter
Bochotnica	Bochotnica
Trompsburg	Trompsburg
Brandfort	Brandfort
分類:Vùn-fa	Kategorie:Kultur
分類:Ngìn-vùn Khô-ho̍k	Kategorie:Geisteswissenschaft
分類:Tî-sṳt	Kategorie:Wissen
Gurrea de Gállego	Religion auf Kuba
Hiông-kóng Sṳp-thi Kûng-yèn	Hong Kong Wetland Park
Chṳ́-set	Purpur (Farbe)
分類:Yên-yèn	Kategorie:Schauspieler
模板:Userbox	Vorlage:Userbox
Wikipedia:Kón-lî-yèn	Wikipedia:Administratoren
分類:Chûng-fà Mìn-chhu̍k	Kategorie:Ethnie in China
分類:Ngìn-vu̍t	Kategorie:Person
分類:Mìn-chhu̍k	Kategorie:Ethnie
Wikipedia:Hàng-tsṳn-yèn	Wikipedia:Bürokraten
Wikipedia:IP chhà-fûng li-ngoi-chá	Wikipedia:IP-Sperre-Ausnahme
Wikipedia:Kî-hi-ngìn	Wikipedia:Bots
分類:Sṳ̀-kiên	Kategorie:Zeit
分類:Kûng-chhàng	Kategorie:Ingenieurwissenschaft
分類:Yî-ho̍k	Kategorie:Medizin
分類:Chṳn-chṳ	Kategorie:Politik
分類:Kau-yuk	Kategorie:Bildung
分類:Kông-ho̍k	Kategorie:Optik
Âi-khi̍p	Ägypten
分類:Chat-ho̍k-kâ	Kategorie:Philosoph
模板:Bot	Vorlage:Bot
Kâ-nâ-thai	Kanada
分類:Hiûng-ngà-li	Kategorie:Ungarn
分類:Hî-lia̍p	Kategorie:Griechenland
分類:Lâ-thot-vì-â	Kategorie:Lettland
分類:Yù-hi	Kategorie:Spiel
Thiên-koet	Himmel (Religion)
分類:Êu-chû koet-kâ	Kategorie:Staat in Europa
分類:Êu-chû	Kategorie:Europa
模板:Documentation	Vorlage:Dokumentation
Wikipedia:Yung-fu	Hilfe:Benutzer
Pok-sṳ	Doktor
Wikipedia:Sa-khî	Wikipedia:Autorenportal
分類:Wikipedians by language	Kategorie:Benutzer:nach Sprache
Khi-néu Kî-chhòng	Luftfahrt-Drehkreuz
Khî-ngia̍p	Unternehmen
Ngiuk-yèn	Fleischklößchen
模板:Softredirect	Vorlage:Interwiki redirect
模板:Delete	Vorlage:Löschen
分類:Kî-su̍t	Kategorie:Technologie
分類:Ngî-ngièn	Kategorie:Einzelsprache als Thema
Wikipedia:Chhóng-kien Sîn Thiàu-muk	Hilfe:Neuen Artikel anlegen
分類:含有損壞文件鏈接嘅頁面	Kategorie:Wikipedia:Defekter Dateilink
模板:Navbox	Vorlage:Erweiterte Navigationsleiste
Pak-ha̍p-fâ	Lilien
模板:!-	Vorlage:!-
模板:Unicode	Vorlage:Unicode
模板:Smallcaps	Vorlage:Kapitälchen
模板:Nowrap	Vorlage:Nowrap
分類:Fî-chû	Kategorie:Afrika
分類:Chhṳ-yù Pâng-sén	Kategorie:Freistaat (Provinz)
分類:Tûng Khôi-phú-sén	Kategorie:Ostkap
分類:Gauteng-sén	Kategorie:Gauteng
分類:KwaZulu-Natal-sén	Kategorie:KwaZulu-Natal
分類:Mpumalanga-sén	Kategorie:Mpumalanga
分類:Pet Khôi-phú-sén	Kategorie:Nordkap (Provinz)
分類:Sṳn-kîn	Kategorie:Bibel
分類:Limpopo-sén	Kategorie:Limpopo (Provinz)
分類:Sî Khôi-phú-sén	Kategorie:Westkap
分類:Sî-pet-sén	Kategorie:Nordwest (Provinz)
分類:Si	Kategorie:Buchwesen
模板:Pâ-phe̍t	Vorlage:Babel
模板:User ca-1	Vorlage:User ca-1
模板:User de	Vorlage:User de
模板:User de-1	Vorlage:User de-1
模板:User en-3	Vorlage:User en-3
模板:User en-1	Vorlage:User en-1
模板:User en-2	Vorlage:User en-2
模板:User en-4	Vorlage:User en-4
模板:User en-0	Vorlage:User en-0
模板:User en	Vorlage:User en
模板:User de-2	Vorlage:User de-2
模板:User fr-2	Vorlage:User fr-2
模板:User ja-1	Vorlage:User ja-1
模板:User fr	Vorlage:User fr
模板:Location map/Info	Vorlage:Positionskarte/Info
分類:Khûn-chhùng	Kategorie:Insekten
分類:Â-chû	Kategorie:Asien
分類:Chṳ-li	Kategorie:Chile
分類:Sok-lî-â-sén	Kategorie:Provinz Soria
分類:Nàm-mî-chû	Kategorie:Südamerika
分類:Khà-sṳ̂-tì-li-â lâu Lòi-ngong	Kategorie:Kastilien und León
分類:Mâ-lòi-sî-â	Kategorie:Malaysia
分類:Sṳ̍t-phín	Kategorie:Lebensmittel
模板:Mod	Vorlage:Modulo
模板:User es-2	Vorlage:User es-2
模板:Fôn-ngiàng	Vorlage:Willkommen
分類:Thiàu-mi-liau	Kategorie:Würzmittel
分類:Chû-chṳt	Kategorie:Organisationen
分類:Ngî-ngièn-ho̍k	Kategorie:Sprachwissenschaft
模板:ITA	Vorlage:ITA
模板:非洲行政區劃	Vorlage:Navigationsleiste Staaten in Afrika
模板:SVK	Vorlage:SVK
模板:Infobox Country	Vorlage:Infobox Staat
模板:TUR	Vorlage:TUR
分類:User en-4	Kategorie:User en-4
分類:User en	Kategorie:User en
分類:User zh	Kategorie:User zh
分類:User zh-N	Kategorie:User zh-M
分類:User en-2	Kategorie:User en-2
模板:User zh	Vorlage:User zh
模板:Cite web	Vorlage:Cite web
分類:Hòng-khûng	Kategorie:Luftfahrt
分類:Yím-sṳ̍t	Kategorie:Essen und Trinken
模板:Fong-wui	Vorlage:Linkbox Himmelsrichtungen
模板:BS3	Vorlage:BS3
分類:Tsúng-thúng	Kategorie:Staatspräsident
模板:IPA	Vorlage:IPA-Text
分類:Chṳn-chṳ Ngìn-lui	Kategorie:Politiker
分類:Mî-chû	Kategorie:Amerika
模板:其他	Vorlage:Begriffsklärungshinweis
分類:Language user templates	Kategorie:Vorlage:Babel-Sprache
模板:User language-N	Vorlage:Babel field M
Wikipedia:GNU自由文檔協議證書	Wikipedia:GNU Free Documentation License
模板:大洋洲行政區劃	Vorlage:Navigationsleiste Staaten in Australien und Ozeanien
分類:Vùn-ho̍k-kâ	Kategorie:Autor
分類:Kiûn-sṳ	Kategorie:Militärwesen
分類:Thai-ho̍k	Kategorie:Universität
模板:Lang-he	Vorlage:HeS
模板:Both	Vorlage:Booland
分類:Sṳ-kie Pok-lám-fi	Kategorie:Weltausstellung
模板:Documentation subpage	Vorlage:Dokumentation/Dokuseite
分類:Fu̍k-tsông	Kategorie:Buddhistischer Mönch
模板:FIN	Vorlage:FIN
模板:Purge	Vorlage:Purge
模板:Lang-de	Vorlage:DeS
模板:DNK	Vorlage:DNK
模板:Provinces of China	Vorlage:Navigationsleiste Administrative Gliederung Volksrepublik China
模板:Userpage	Vorlage:Wikipedia-Benutzer
模板:DEU	Vorlage:DEU
模板:SWE	Vorlage:SWE
模板:User language-4	Vorlage:Babel field 4
分類:Ye̍t-nàm kî-chhòng	Kategorie:Flughafen in Vietnam
Kiet-tshòng	Colon
分類:Kûng-sṳ̂	Kategorie:Unternehmen
Â-mí	Attometer
模板:User fr-3	Vorlage:User fr-3
模板:JPN	Vorlage:JPN
分類:Thien-nó	Kategorie:Computer
模板:MKD	Vorlage:MKD
模板:LTU	Vorlage:LTU
分類:Sṳ-chhòng	Kategorie:Ökonomischer Markt
Mô-li-ngìn	Māori
模板:Disambig	Vorlage:Begriffsklärung
模板:Tick	Vorlage:Häkchen
分類:Khien-không Khô-ho̍k	Kategorie:Gesundheitswissenschaft
分類:Hàng-thung Thien-fa	Kategorie:Mobiltelefon
模板:User nan	Vorlage:User zh-min-nan
模板:User nan-1	Vorlage:User zh-min-nan-1
模板:GRC	Vorlage:GRC
模板:CZE	Vorlage:CZE
模板:Lang-en	Vorlage:EnS
分類:Chhòn-ngiam-phiang	Kategorie:Infektionskrankheit
分類:Sîn-kau	Kategorie:Protestantismus
模板:GBR	Vorlage:GBR
分類:Sâng-vu̍t	Kategorie:Lebewesen
模板:SVN	Vorlage:SVN
模板:FRA	Vorlage:FRA
模板:Hiông-kóng Hàng-tsṳn Khî-va̍k	Vorlage:Navigationsleiste Distrikte Hongkongs
模板:User pt-2	Vorlage:User pt-2
分類:Kâ-li-sî-â	Kategorie:Galicien
模板:歐洲行政區劃	Vorlage:Navigationsleiste Staaten in Europa
分類:User yue	Kategorie:User zh-yue
分類:User fr	Kategorie:User fr
分類:User ja	Kategorie:User ja
分類:User pt	Kategorie:User pt
分類:User nl-3	Kategorie:User nl-3
分類:User fr-2	Kategorie:User fr-2
分類:User ja-2	Kategorie:User ja-2
分類:User ko-N	Kategorie:User ko-M
分類:User fr-N	Kategorie:User fr-M
分類:Vùn-sṳ	Kategorie:Schrift
分類:Tho-kau	Kategorie:Daoismus
分類:User ca	Kategorie:User ca
分類:User ca-1	Kategorie:User ca-1
分類:User de	Kategorie:User de
分類:User de-2	Kategorie:User de-2
分類:User de-N	Kategorie:User de-M
分類:User en-3	Kategorie:User en-3
分類:User en-N	Kategorie:User en-M
分類:User es	Kategorie:User es
分類:User es-2	Kategorie:User es-2
分類:User es-N	Kategorie:User es-M
分類:Hiông-kóng Thi-lî	Kategorie:Geographie (Hongkong)
模板:Lang-lv	Vorlage:LvS
分類:Yî-set-lie̍t kiûn-vòng	Kategorie:König (Israel)
分類:Kí-hò-ho̍k	Kategorie:Geometrie
模板:Ye̍t-nàm	Vorlage:Navigationsleiste Verwaltungsgliederung Vietnams
分類:User ja-1	Kategorie:User ja-1
分類:User ko	Kategorie:User ko
模板:Lang-vi	Vorlage:ViS
分類:Lièn-ha̍p-koet Pi-sû-chóng	Kategorie:UN-Generalsekretär
分類:Hói-yòng	Kategorie:Meer
模板:LUX	Vorlage:LUX
分類:Thai-yòng-ne	Kategorie:Sonnensystem
分類:Chhîn-su̍k Ne-thúng	Kategorie:Verwandtschaft
分類:Kóng-tûng-sén	Kategorie:Guangdong
分類:Fuk-kian	Kategorie:Fujian
分類:Koet-chi Chû-chṳt	Kategorie:Internationale Organisation
分類:Fat-mìn-kâ	Kategorie:Erfinder
分類:Yím-liau	Kategorie:Getränk
分類:User nan-1	Kategorie:User zh-min-nan-1
分類:User nan-2	Kategorie:User zh-min-nan-2
分類:User nan-3	Kategorie:User zh-min-nan-3
分類:User nan-N	Kategorie:User zh-min-nan-M
分類:Sa-fi Khô-ho̍k	Kategorie:Sozialwissenschaft
分類:Mî-koet Koet-kâ Kûng-yèn	Kategorie:Nationalpark in den Vereinigten Staaten
分類:Kô-tén Kau-yuk	Kategorie:Hochschulsystem
分類:Pâ-lùn-sî-â Chhṳ-chhṳ-khî	Kategorie:Valencianische Gemeinschaft
模板:User ja-2	Vorlage:User ja-2
分類:Thiên-chú-kau	Kategorie:Katholizismus
分類:User yue-N	Kategorie:User zh-yue-M
分類:Yîm-ngo̍k-kâ	Kategorie:Musiker
模板:Lang	Vorlage:Lang
分類:Fa-kâ	Kategorie:Maler
分類:Yin-thu chûng-kau	Kategorie:Religion (Indien)
分類:Ho̍k-su̍t	Kategorie:Akademische Bildung
分類:Ngìn-lui	Kategorie:Menschen
模板:CYP	Vorlage:CYP
分類:Yin-thu Thi-lî	Kategorie:Geographie (Indien)
分類:Sông-ngia̍p	Kategorie:Handel
分類:Fap-koet fòng-ti	Kategorie:Kaiser (Frankreich)
模板:EST	Vorlage:EST
模板:AUT	Vorlage:AUT
分類:Meu-khô	Kategorie:Katzen
分類:Kâ-le̍t-pí-hói	Kategorie:Karibisches Meer
分類:Thòi-vân Thi-lî	Kategorie:Geographie (Taiwan)
模板:User zh-3	Vorlage:User zh-3
模板:User zh-4	Vorlage:User zh-4
分類:Nì-pok Thi-lî	Kategorie:Geographie (Nepal)
分類:Thai-khûng-ngìn	Kategorie:Raumfahrer
分類:Chûng-fà Mìn-tshu̍k Tshṳ-tshṳ-chû	Kategorie:Autonomer Bezirk (China)
分類:Khî-ngia̍p-kâ	Kategorie:Unternehmer
分類:Fî-li̍t-pîn	Kategorie:Philippinen
分類:User nl	Kategorie:User nl
分類:User zh-1	Kategorie:User zh-1
分類:User zh-4	Kategorie:User zh-4
分類:User zh-3	Kategorie:User zh-3
分類:User zh-2	Kategorie:User zh-2
分類:Ho̍k-vi	Kategorie:Akademischer Grad
分類:Kîm-yùng	Kategorie:Finanzierung
分類:Thien-sṳ	Kategorie:Fernsehen
分類:Chhòn-kau-sṳ	Kategorie:Missionar
分類:Hói-hia̍p	Kategorie:Meerenge
粵語	Kantonesische Sprache
分類:Yin-Êu Ngî-ne	Kategorie:Indogermanische Sprachen
分類:Kî-chhòng	Kategorie:Flughafen
分類:Fa-ho̍k ngièn-su	Kategorie:Chemisches Element
分類:Khô-ho̍k-kâ	Kategorie:Wissenschaftler
分類:Pâ-kî-sṳ̂-thán Thi-lî	Kategorie:Geographie (Pakistan)
分類:Kî-tuk-kau lî-ngì	Kategorie:Liturgie
分類:Nì-pok	Kategorie:Nepal
分類:Thòi-vân	Kategorie:Taiwan
分類:Chûng-koet chhèu-thoi	Kategorie:Chinesische Dynastie
分類:Pet-mî-chû koet-kâ	Kategorie:Staat in Nordamerika
分類:Sṳ-tshòi	Kategorie:Gemüse
分類:Súi-kó	Kategorie:Obst
分類:Khiu-yok Sṳn-kîn	Kategorie:Altes Testament
分類:Pok-vu̍t-kón	Kategorie:Museum
分類:Hì-hèu	Kategorie:Klima
分類:Â-chû Thi-lî	Kategorie:Geographie (Asien)
分類:Ngìn-lui-ho̍k	Kategorie:Anthropologie
分類:Thai-khûng Chhàm	Kategorie:Raumstation
分類:Fap-koet Thai-ho̍k	Kategorie:Universität in Frankreich
模板:ESP	Vorlage:ESP
分類:Thung-vu̍t	Kategorie:Vielzellige Tiere
分類:Chit-chhûi Thung-vu̍t	Kategorie:Wirbeltiere
分類:Ngî-yîm-ho̍k	Kategorie:Phonetik
分類:Hòng-khûng Kûng-sṳ̂	Kategorie:Fluggesellschaft
分類:Ngìn-khièn	Kategorie:Menschenrechte
分類:Ngo̍k-hi	Kategorie:Musikinstrument
分類:Ngî-ne	Kategorie:Sprache nach Sprachfamilie
分類:Hon-sṳ	Kategorie:Chinesische Schrift
分類:Pó-sa̍k	Kategorie:Schmuckstein
分類:Koet-kâ Kûng-yèn	Kategorie:Nationalpark
分類:Hi-siong-ho̍k	Kategorie:Meteorologie
分類:Chûng-mî-chû	Kategorie:Mittelamerika
分類:Fî-kîm-su̍k	Kategorie:Nichtmetall
分類:Hiông-kóng	Kategorie:Hongkong
分類:Kóng-sî-sén	Kategorie:Guangxi
分類:Yên-liau	Kategorie:Brennstoff
分類:Sông-hói	Kategorie:Shanghai
分類:Sin-sit kî-su̍t	Kategorie:Informationstechnik
分類:Ngiuk-lui	Kategorie:Fleisch
分類:Yo̍k-ho̍k	Kategorie:Pharmazie
分類:Sú-tû	Kategorie:Hauptstadt
分類:Nàm-Â	Kategorie:Südasien
分類:Kham-thap-pu-lî-â	Kategorie:Kantabrien
分類:Â-sṳ̂-thù-lî-â-sṳ̂-sén	Kategorie:Asturien
分類:Kîm-su̍k	Kategorie:Metall
分類:Thòi-pet-sṳ	Kategorie:Taipeh
分類:Lò-màn Ngî-chhu̍k	Kategorie:Romanische Sprachen
分類:Kâu-thûng	Kategorie:Verkehrswesen
分類:Ngiên-kiu	Kategorie:Forschung
分類:Thông-lui	Kategorie:Kohlenhydrat
分類:Fòng-ti	Kategorie:Kaiser
分類:Nàm-tó ngî-hì	Kategorie:Austronesische Sprachen
分類:Pet-mî-chû	Kategorie:Nordamerika
分類:Kô-sú	Kategorie:Sänger
分類:Si-chhòng	Kategorie:Tibet
分類:Sú-ho̍k-kâ	Kategorie:Mathematiker
分類:Vu̍t-lî ho̍k-kâ	Kategorie:Physiker
分類:Kîn-chi ho̍k-kâ	Kategorie:Ökonom
分類:Mìn-tsú	Kategorie:Demokratie
分類:Kî-tuk-kau Li̍t-sṳ́	Kategorie:Christentumsgeschichte
分類:Àu-mûn	Kategorie:Macau
分類:Thòi-vân Koet-kâ Kûng-yèn	Kategorie:Nationalpark in Taiwan
分類:Khiù-lui Yun-thung	Kategorie:Ballspiel
分類:Ngiùn-hòng	Kategorie:Kreditinstitut
Fu̍k-vu	Dienstleistung
分類:Chûng-fà Ngìn-mìn Khiung-fò-koet	Kategorie:Volksrepublik China
分類:Kâ-thai-lò-nì-â	Kategorie:Katalonien
分類:Khien-không	Kategorie:Gesundheit
模板:Lang-pl	Vorlage:PlS
Trojany	Trojany (Woiwodschaft Masowien)
分類:Pâ-pí-lùn-ngìn	Kategorie:Babylonier
分類:Â-chû koet-kâ	Kategorie:Staat in Asien
分類:Mî-chû koet-kâ	Kategorie:Staat in Amerika
模板:Chûng-fà Mìn-chhu̍k	Vorlage:Navigationsleiste Anerkannte Nationalitäten der Volksrepublik China
模板:User nan-2	Vorlage:User zh-min-nan-2
模板:MLT	Vorlage:MLT
分類:Kûng-yèn	Kategorie:Parkanlage
分類:Thòi-vân Ngiùn-hòng	Kategorie:Kreditinstitut (Taiwan)
分類:Sùn-fàn Hì-thúng	Kategorie:Kreislaufsystem
分類:Si-chhòng Thi-lî	Kategorie:Geographie (Tibet)
分類:Nui-mùng-kú Tshṳ-tshṳ-khî	Kategorie:Innere Mongolei
分類:Koet-tsi kîn-tsi tsû-tsṳt	Kategorie:Internationale Wirtschaftsorganisation
分類:Lâ-tên Mî-chû	Kategorie:Lateinamerika
分類:Chûng-fà Mìn-koet	Kategorie:Republik China
分類:Siak-khiet-kau	Kategorie:Sikhismus
分類:Sa-fi Mìn-tsú Tsú-ngi	Kategorie:Sozialdemokratie
模板:BEL	Vorlage:BEL
分類:Kú-thoi chhu̍k-khiùn	Kategorie:Person nach historischer Ethnie
分類:Vùi-sṳ̂-khà-sén	Kategorie:Provinz Huesca
分類:Thap-là-kô-na̍p-sén	Kategorie:Provinz Tarragona
分類:Pâ-set-lò-nâ-sén	Kategorie:Provinz Barcelona
分類:Pâ-lùn-sî-â-sén	Kategorie:Provinz Valencia
分類:Chûng-kau-ho̍k	Kategorie:Religionswissenschaft
分類:Thò-yèn-yen	Kategorie:Taoyuan
分類:Thien-fa	Kategorie:Telefonie
模板:TPE	Vorlage:TPE
分類:Â-là-kung	Kategorie:Aragonien
分類:User cdo	Kategorie:User cdo
分類:User zh-min-dong-N	Kategorie:User cdo-M
分類:Tseu-mìn	Kategorie:Beleuchtung
模板:Chûng-fà Mìn-koet Hàng-chṳn Khî-va̍k	Vorlage:Navigationsleiste Verwaltungsgliederung der Republik China
分類:Lie̍t-yî-tha̍t-sén	Kategorie:Provinz Lleida
甲型流感病毒H7N9亞型	Vogelgrippe H7N9
分類:Sat-là-kô-sat-sén	Kategorie:Provinz Saragossa
模板:HUN	Vorlage:HUN
Â-phô	Großmutter
模板:Yin-thu-nì-sî-â	Vorlage:Navigationsleiste Indonesische Provinzen
模板:Kóng-sî Hàng-chṳn Khî-va̍k	Vorlage:Navigationsleiste Bezirksebene Guangxis
分類:User en-1	Kategorie:User en-1
分類:User de-1	Kategorie:User de-1
Li̍t-thoi-chṳ-song	1. Buch der Chronik
模板:Thòi-pet-sṳ	Vorlage:Navigationsleiste Stadtteile von Taipeh
Liû-khiû Khiùn-tó	Ryūkyū-Inseln
模板:User ru-3	Vorlage:User ru-3
模板:User nl-3	Vorlage:User nl-3
2013-ngièn Lù-sân Thi-chṳ́n	Erdbeben in Sichuan 2013
Yòng-ya̍p-é	Tagfalter
Ngiên-kiu-só	Graduate School
模板:Ping	Vorlage:Antwort
IPhone 5S	IPhone 5s
IPhone 5C	IPhone 5c
Sûng-kú Lô-siên	Doppelhelix
Yun Hyon-seok	Yun Hyon-seok
特殊:最近更改	Spezial:Letzte Änderungen
模組:HtmlBuilder	Modul:HtmlBuilder
馬來西亞航空17號班機空難	Malaysia-Airlines-Flug 17
Khóa Vùn-chet	Ko Wen-je
